"date","plot","bgm2.areascaled","agm2.core.areascaled","bgm2.core.stemscaled","agm2.core.stemscaled","agm2.allom","bgm2.allometric.rootshoot","bgm2.allometric.rootgreenshoot","agm2.allom.new","bgm2.allo.new.rootshoot","bgm2.allo.new.rootgreenshoot","rhizm2.allometric.rootshoot","rhizm2.allometric.rootgreenshoot","rhizm2.allo.new.rootshoot","rhizm2.allo.new.rootgreenshoot","rhizm2.areascaled","rhizm2.core.stemscaled","chlorophyll","LAI","percentN","year","mo","site"
2022-12-07,"sk9",1064.46241950695,653.787125040765,585.056603773585,373.250817610063,448.47597756224,823.384069618369,1140.10331458966,425.945245384847,765.111591995588,1117.61237022334,538.874016489351,748.07366092543,501.457596188158,735.11522425591,702.442590111513,51.2543396226415,1.4188679245283,0.889622641509434,1.75094339622642,2022,12,"sk"
2022-12-14,"sk9",1090.09342342815,688.396220730969,617.277735849057,404.802767295597,423.692253369764,768.598676746585,1096.19954045294,411.209314191834,726.206531663871,1104.53345762268,503.414778002818,720.254154981327,476.50087048216,727.794442428699,720.833197444801,52.5962264150943,1.37924528301887,0.876415094339623,1.78396226415094,2022,12,"sk"
2022-12-21,"sk9",1115.72442734934,723.005316421173,649.498867924528,436.354716981132,398.908529177288,713.813283874801,1052.29576631622,396.47338299882,687.301471332153,1091.45454502202,467.955539516284,692.434649037224,451.544144776162,720.473660601487,739.223804778089,53.9381132075472,1.33962264150943,0.863207547169811,1.81698113207547,2022,12,"sk"
2022-12-28,"sk9",1141.35543127054,757.614412111377,681.72,467.906666666667,374.124804984812,659.027891003017,1008.39199217949,381.737451805806,648.396411000436,1078.37563242136,432.49630102975,664.615143093121,426.587419070164,713.152878774276,757.614412111378,55.28,1.3,0.85,1.85,2022,12,"sk"
2023-01-04,"sk9",1166.98643519174,792.22350780158,713.941132075472,499.458616352201,349.341080792336,604.242498131234,964.488218042772,367.001520612792,609.491350668719,1065.2967198207,397.037062543217,636.795637149018,401.630693364166,705.832096947065,776.005019444666,56.6218867924528,1.26037735849057,0.836792452830189,1.88301886792453,2023,1,"sk"
2023-01-11,"sk9",1192.61743911294,826.832603491784,746.162264150943,531.010566037736,324.55735659986,549.45710525945,920.58444390605,352.265589419779,570.586290337001,1052.21780722004,361.577824056683,608.976131204915,376.673967658168,698.511315119854,794.395626777954,57.9637735849057,1.22075471698113,0.823584905660377,1.91603773584906,2023,1,"sk"
2023-01-18,"sk9",1218.24844303413,861.441699181988,778.383396226415,562.56251572327,299.773632407385,494.671712387666,876.680669769328,337.529658226765,531.681230005284,1039.13889461938,326.11858557015,581.156625260812,351.71724195217,691.190533292643,812.786234111242,59.3056603773585,1.1811320754717,0.810377358490566,1.94905660377359,2023,1,"sk"
2023-01-25,"sk9",1243.87944695533,896.050794872191,810.604528301887,594.114465408805,274.989908214909,439.886319515883,832.776895632606,322.793727033751,492.776169673567,1026.05998201872,290.659347083616,553.337119316709,326.760516246172,683.869751465432,831.176841444531,60.6475471698113,1.14150943396226,0.797169811320755,1.98207547169811,2023,1,"sk"
2023-02-01,"sk9",1269.51045087653,930.659890562395,842.825660377358,625.66641509434,250.206184022433,385.100926644099,788.873121495883,308.057795840737,453.871109341849,1012.98106941806,255.200108597083,525.517613372606,301.803790540174,676.548969638221,849.567448777819,61.9894339622642,1.10188679245283,0.783962264150943,2.01509433962264,2023,2,"sk"
2023-02-08,"sk9",1295.14145479772,965.268986252599,875.04679245283,657.218364779874,225.422459829957,330.315533772315,744.969347359161,293.321864647723,414.966049010132,999.902156817402,219.740870110549,497.698107428503,276.847064834176,669.22818781101,867.958056111107,63.331320754717,1.0622641509434,0.770754716981132,2.04811320754717,2023,2,"sk"
2023-02-15,"sk9",1320.77245871892,999.878081942802,907.267924528302,688.770314465409,200.638735637481,275.530140900531,701.065573222439,278.58593345471,376.060988678415,986.823244216741,184.281631624016,469.8786014844,251.890339128178,661.907405983799,886.348663444395,64.6732075471698,1.02264150943396,0.757547169811321,2.0811320754717,2023,2,"sk"
2023-02-22,"sk9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2,"sk"
2023-03-01,"sk9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,"sk"
2023-03-08,"sk9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,"sk"
2023-03-15,"sk9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,"sk"
2023-03-22,"sk9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,"sk"
2021-05-05,"ug1",2598.18140651607,1292.25305373033,NA,NA,414.824355546473,1024.49495377151,1218.389341064,383.363966759748,1017.22029902042,1261.2416901652,609.060770005264,657.272347386097,578.065838298919,638.741427448434,1769.3072697721,129.099056603774,0.994457547169811,3.11600825471698,0.918567216981132,2021,5,"ug"
2021-05-12,"ug1",2598.87829468766,1297.37563431627,NA,NA,415.36781154349,994.192801762752,1159.20930158614,383.459123646299,977.929001007371,1185.60678070506,603.030274483227,644.061404169043,569.676308870211,621.315108146393,1774.24884044335,129.459622641509,0.995283018867924,3.12702830188679,0.915801886792453,2021,5,"ug"
2021-05-19,"ug1",2599.57518285925,1302.49821490222,NA,NA,415.911267540508,963.890649753991,1100.02926210829,383.55428053285,938.637702994325,1109.97187124492,596.99977896119,630.850460951988,561.286779441502,603.888788844352,1779.19041111459,129.820188679245,0.996108490566038,3.1380483490566,0.913036556603774,2021,5,"ug"
2021-05-26,"ug1",2600.27207103083,1307.62079548817,NA,NA,416.454723537526,933.588497745231,1040.84922263044,383.6494374194,899.346404981281,1034.33696178478,590.969283439154,617.639517734934,552.897250012794,586.462469542312,1784.13198178584,130.180754716981,0.996933962264151,3.14906839622641,0.910271226415094,2021,5,"ug"
2021-06-02,"ug1",2600.96895920242,1312.74337607411,NA,NA,416.998179534543,903.286345736471,981.669183152582,383.744594305951,860.055106968237,958.702052324639,584.938787917117,604.42857451788,544.507720584085,569.036150240272,1789.07355245709,130.541320754717,0.997759433962264,3.16008844339623,0.907505896226415,2021,6,"ug"
2021-06-09,"ug1",2601.665847374,1317.86595666006,NA,NA,417.541635531561,872.984193727711,922.489143674728,383.839751192502,820.763808955191,883.067142864496,578.90829239508,591.217631300825,536.118191155377,551.609830938231,1794.01512312834,130.901886792453,0.998584905660377,3.17110849056604,0.904740566037736,2021,6,"ug"
2021-06-16,"ug1",2602.36273554559,1322.988537246,NA,NA,418.085091528578,842.68204171895,863.309104196875,383.934908079053,781.472510942147,807.432233404357,572.877796873044,578.006688083771,527.728661726668,534.183511636191,1798.95669379958,131.262452830189,0.999410377358491,3.18212853773585,0.901975235849057,2021,6,"ug"
2021-06-23,"ug1",2557.23328393956,1335.41874667389,960.781538461539,517.741538461538,414.14805679738,800.183339552837,802.089443805893,380.65338407097,734.835202837978,736.684615816689,554.853163653341,556.301920910694,509.577892828952,510.983561207509,1774.57028222593,129.483076923077,0.992307692307692,3.11,0.903846153846154,2021,6,"ug"
2021-06-30,"ug1",2397.53798288948,1366.11802820662,999.916923076923,635.836923076923,399.009795245641,727.193261993341,735.770731132091,368.930157826301,669.832869505997,678.155227910198,506.843186189473,513.362593847563,467.024025258719,473.349532962222,1676.86391504002,122.353846153846,0.965384615384615,2.83,0.917307692307692,2021,6,"ug"
2021-07-07,"ug1",2237.84268183939,1396.81730973935,1039.05230769231,753.932307692308,383.871533693902,654.203184433845,669.452018458289,357.206931581633,604.830536174015,619.625840003707,458.833208725605,470.423266784431,424.470157688486,435.715504716936,1579.15754785411,115.224615384615,0.938461538461538,2.55,0.930769230769231,2021,7,"ug"
2021-07-14,"ug1",2078.14738078931,1427.51659127209,1078.18769230769,872.027692307692,368.733272142163,581.213106874348,603.133305784486,345.483705336965,539.828202842034,561.096452097215,410.823231261737,427.4839397213,381.916290118252,398.081476471649,1481.4511806682,108.095384615385,0.911538461538462,2.27,0.944230769230769,2021,7,"ug"
2021-07-21,"ug1",1918.45207973923,1458.21587280482,1117.32307692308,990.123076923077,353.595010590424,508.223029314852,536.814593110684,333.760479092297,474.825869510052,502.567064190724,362.813253797868,384.544612658168,339.362422548019,360.447448226362,1383.74481348229,100.966153846154,0.884615384615385,1.99,0.957692307692308,2021,7,"ug"
2021-07-28,"ug1",1758.75677868915,1488.91515433755,1156.45846153846,1108.21846153846,338.456749038685,435.232951755356,470.495880436882,322.037252847629,409.82353617807,444.037676284233,314.803276334,341.605285595036,296.808554977786,322.813419981076,1286.03844629638,93.8369230769231,0.857692307692308,1.71,0.971153846153846,2021,7,"ug"
2021-08-04,"ug1",1599.06147763907,1519.61443587028,1195.59384615385,1226.31384615385,323.318487486946,362.242874195859,404.17716776308,310.31402660296,344.821202846089,385.508288377741,266.793298870132,298.665958531905,254.254687407552,285.179391735789,1188.33207911047,86.7076923076923,0.830769230769231,1.43,0.984615384615385,2021,8,"ug"
2021-08-11,"ug1",1439.36617658899,1550.31371740302,1234.72923076923,1344.40923076923,308.180225935208,289.252796636363,337.858455089278,298.590800358292,279.818869514108,326.97890047125,218.783321406264,255.726631468773,211.700819837319,247.545363490503,1090.62571192456,79.5784615384615,0.803846153846154,1.15,0.998076923076923,2021,8,"ug"
2021-08-18,"ug1",1420.8899802662,1552.09687818278,1213.21494505495,1327.41274725275,305.35211243553,279.529466636055,325.820569924546,303.466377609279,278.255538723068,323.169853920347,213.905363729224,249.089468550662,213.427277428102,247.564938050182,1087.36662414803,79.3406593406593,0.813186813186813,1.08362637362637,1.01978021978022,2021,8,"ug"
2021-08-25,"ug1",1425.95030139797,1549.06068550372,1181.59238095238,1287.90095238095,304.575690277863,280.350594562279,322.829489344659,311.108422109541,287.265375022186,328.480864262042,216.216076016656,248.502666323387,222.533789212389,253.860113077356,1099.84874960639,80.2514285714286,0.828571428571429,1.05285714285714,1.04285714285714,2021,8,"ug"
2021-09-01,"ug1",1431.01062252974,1546.02449282466,1149.96981684982,1248.38915750916,303.799268120195,281.171722488503,319.838408764772,318.750466609803,296.275211321304,333.791874603737,218.526788304087,247.915864096112,231.640300996675,260.15528810453,1112.33087506476,81.1621978021978,0.843956043956044,1.02208791208791,1.06593406593407,2021,9,"ug"
2021-09-08,"ug1",1436.07094366151,1542.9883001456,1118.34725274725,1208.87736263736,303.022845962528,281.992850414727,316.847328184885,326.392511110065,305.285047620422,339.102884945431,220.837500591519,247.329061868836,240.746812780961,266.450463131704,1124.81300052312,82.072967032967,0.859340659340659,0.991318681318681,1.08901098901099,2021,9,"ug"
2021-09-15,"ug1",1441.13126479328,1539.95210746654,1086.72468864469,1169.36556776557,302.24642380486,282.813978340951,313.856247604998,334.034555610327,314.29488391954,344.413895287126,223.14821287895,246.742259641561,249.853324565248,272.745638158878,1137.29512598148,82.9837362637363,0.874725274725275,0.960549450549451,1.11208791208791,2021,9,"ug"
2021-09-22,"ug1",1446.19158592505,1536.91591478748,1055.10212454212,1129.85377289377,301.470001647193,283.635106267175,310.865167025111,341.676600110589,323.304720218658,349.724905628821,225.458925166382,246.155457414286,258.959836349534,279.040813186051,1149.77725143985,83.8945054945055,0.89010989010989,0.92978021978022,1.13516483516484,2021,9,"ug"
2021-09-29,"ug1",1451.25190705682,1533.87972210842,1023.47956043956,1090.34197802198,300.693579489526,284.456234193399,307.874086445224,349.318644610851,332.314556517775,355.035915970516,227.769637453813,245.568655187011,268.06634813382,285.335988213225,1162.25937689821,84.8052747252747,0.905494505494505,0.899010989010989,1.15824175824176,2021,9,"ug"
2021-10-06,"ug1",1456.31222818859,1530.84352942936,991.856996336997,1050.83018315018,299.917157331858,285.277362119623,304.883005865337,356.960689111114,341.324392816893,360.346926312211,230.080349741245,244.981852959736,277.172859918106,291.631163240399,1174.74150235657,85.716043956044,0.920879120879121,0.868241758241758,1.18131868131868,2021,10,"ug"
2021-10-13,"ug1",1461.37254932036,1527.8073367503,960.234432234432,1011.31838827839,299.140735174191,286.098490045847,301.891925285449,364.602733611376,350.334229116011,365.657936653906,232.391062028676,244.395050732461,286.279371702393,297.926338267573,1187.22362781494,86.6268131868132,0.936263736263736,0.837472527472527,1.2043956043956,2021,10,"ug"
2021-10-20,"ug1",1466.43287045213,1524.77114407124,928.611868131868,971.806593406594,298.364313016524,286.919617972071,298.900844705562,372.244778111638,359.344065415129,370.968946995601,234.701774316108,243.808248505186,295.385883486679,304.221513294747,1199.7057532733,87.5375824175824,0.951648351648352,0.806703296703297,1.22747252747253,2021,10,"ug"
2021-10-27,"ug1",1471.4931915839,1521.73495139218,896.989304029304,932.294798534799,297.587890858856,287.740745898295,295.909764125675,379.8868226119,368.353901714247,376.279957337296,237.01248660354,243.221446277911,304.492395270965,310.516688321921,1212.18787873167,88.4483516483517,0.967032967032967,0.775934065934066,1.25054945054945,2021,10,"ug"
2021-11-03,"ug1",1476.55351271567,1518.69875871312,865.36673992674,892.783003663004,296.811468701189,288.561873824518,292.918683545788,387.528867112162,377.363738013365,381.590967678991,239.323198890971,242.634644050636,313.598907055252,316.811863349094,1224.67000419003,89.3591208791209,0.982417582417582,0.745164835164835,1.27362637362637,2021,11,"ug"
2021-11-10,"ug1",1481.61383384744,1515.66256603405,833.744175824176,853.271208791209,296.035046543521,289.383001750742,289.927602965901,395.170911612424,386.373574312482,386.901978020686,241.633911178403,242.047841823361,322.705418839538,323.107038376268,1237.15212964839,90.2698901098901,0.997802197802198,0.714395604395604,1.2967032967033,2021,11,"ug"
2021-11-17,"ug1",1469.30520511359,1447.56510166082,857.673142857143,819.209142857143,293.862766781055,329.205062197072,377.81412608524,397.376377525314,455.503286420052,533.276425428372,270.421556231264,306.963335028314,373.145008058764,431.610829341241,1222.01935978767,89.1657142857143,0.994285714285714,0.726,1.29428571428571,2021,11,"ug"
2021-11-24,"ug1",1454.10175140214,1368.62409200522,890.860698412699,786.055365079365,291.457844084456,375.527278063418,480.846916487783,398.675747006974,534.652977829031,703.161445680389,303.622023411698,382.795877471972,430.473443517146,557.149389629181,1202.28410737377,87.7257142857143,0.987619047619048,0.744666666666667,1.28761904761905,2021,11,"ug"
2021-12-01,"ug1",1438.89829769069,1289.68308234962,924.048253968254,752.901587301588,289.052921387857,421.849493929765,583.879706890326,399.975116488634,613.802669238009,873.046465932407,336.822490592131,458.62841991563,487.801878975528,682.687949917121,1182.54885495987,86.2857142857143,0.980952380952381,0.763333333333333,1.28095238095238,2021,12,"ug"
2021-12-08,"ug1",1423.69484397924,1210.74207269402,957.23580952381,719.74780952381,286.647998691257,468.171709796112,686.912497292869,401.274485970294,692.952360646987,1042.93148618442,370.022957772565,534.460962359288,545.13031443391,808.22651020506,1162.81360254597,84.8457142857143,0.974285714285714,0.782,1.27428571428571,2021,12,"ug"
2021-12-15,"ug1",1408.49139026779,1131.80106303842,990.423365079365,686.594031746032,284.243075994658,514.493925662459,789.945287695413,402.573855451955,772.102052055965,1212.81650643644,403.223424952998,610.293504802946,602.458749892293,933.765070493,1143.07835013207,83.4057142857143,0.967619047619048,0.800666666666667,1.26761904761905,2021,12,"ug"
2021-12-22,"ug1",1393.28793655634,1052.86005338282,1023.61092063492,653.440253968254,281.838153298059,560.816141528805,892.978078097956,403.873224933615,851.251743464944,1382.70152668846,436.423892133431,686.126047246604,659.787185350675,1059.30363078094,1123.34309771817,81.9657142857143,0.960952380952381,0.819333333333333,1.26095238095238,2021,12,"ug"
2021-12-29,"ug1",1378.08448284489,973.919043727219,1056.79847619048,620.286476190476,279.43323060146,607.138357395152,996.010868500499,405.172594415275,930.401434873922,1552.58654694048,469.624359313865,761.958589690262,717.115620809057,1184.84219106888,1103.60784530427,80.5257142857143,0.954285714285714,0.838,1.25428571428571,2021,12,"ug"
2022-01-05,"ug1",1362.88102913344,894.978034071619,1089.98603174603,587.132698412699,277.02830790486,653.460573261499,1099.04365890304,406.471963896935,1009.5511262829,1722.4715671925,502.824826494298,837.79113213392,774.444056267439,1310.38075135682,1083.87259289037,79.0857142857143,0.947619047619048,0.856666666666667,1.24761904761905,2022,1,"ug"
2022-01-12,"ug1",1347.67757542199,816.03702441602,1123.17358730159,553.978920634921,274.623385208261,699.782789127845,1202.07644930558,407.771333378596,1088.70081769188,1892.35658744451,536.025293674732,913.623674577578,831.772491725822,1435.91931164476,1064.13734047647,77.6457142857143,0.940952380952381,0.875333333333333,1.24095238095238,2022,1,"ug"
2022-01-19,"ug1",1332.47412171055,737.09601476042,1156.36114285714,520.825142857143,272.218462511662,746.105004994192,1305.10923970813,409.070702860256,1167.85050910086,2062.24160769653,569.225760855165,989.456217021236,889.100927184204,1561.4578719327,1044.40208806257,76.2057142857143,0.934285714285714,0.894,1.23428571428571,2022,1,"ug"
2022-01-26,"ug1",1317.2706679991,658.15500510482,1189.5486984127,487.671365079365,269.813539815063,792.427220860539,1408.14203011067,410.370072341916,1247.00020050984,2232.12662794855,602.426228035598,1065.28875946489,946.429362642586,1686.99643222064,1024.66683564867,74.7657142857143,0.927619047619048,0.912666666666667,1.22761904761905,2022,1,"ug"
2022-02-02,"ug1",1302.06721428765,579.21399544922,1222.73625396825,454.517587301587,267.408617118463,838.749436726886,1511.17482051321,411.669441823576,1326.14989191881,2402.01164820057,635.626695216032,1141.12130190855,1003.75779810097,1812.53499250858,1004.93158323477,73.3257142857143,0.920952380952381,0.931333333333333,1.22095238095238,2022,2,"ug"
2022-02-09,"ug1",1286.8637605762,500.272985793621,1255.92380952381,421.36380952381,265.003694421864,885.071652593232,1614.20761091576,412.968811305237,1405.29958332779,2571.89666845258,668.827162396465,1216.95384435221,1061.08623355935,1938.07355279652,985.196330820874,71.8857142857143,0.914285714285714,0.95,1.21428571428571,2022,2,"ug"
2022-02-16,"ug1",1271.66030686475,421.331976138021,1289.11136507936,388.210031746032,262.598771725265,931.393868459579,1717.2404013183,414.268180786897,1484.44927473677,2741.7816887046,702.027629576899,1292.78638679587,1118.41466901773,2063.61211308446,965.461078406974,70.4457142857143,0.907619047619048,0.968666666666667,1.20761904761905,2022,2,"ug"
2022-02-23,"ug1",1256.4568531533,342.390966482421,1322.29892063492,355.056253968254,260.193849028665,977.716084325926,1820.27319172084,415.567550268557,1563.59896614575,2911.66670895662,735.228096757332,1368.61892923953,1175.74310447612,2189.1506733724,945.725825993074,69.0057142857143,0.900952380952381,0.987333333333333,1.20095238095238,2022,2,"ug"
2022-03-02,"ug1",1185.65603541285,319.912590180875,1245.98486486486,334.473513513514,270.358572621259,971.265489635977,1752.95178729706,421.052401545668,1529.66170093992,2780.3378552629,728.05687400256,1315.68818168485,1147.33830583362,2087.53191834914,890.27916444926,64.96,0.9,1.04675675675676,1.2,2022,3,"ug"
2022-03-09,"ug1",1105.58899033424,306.844652771671,1151.42054054054,315.985945945946,282.618237262052,956.019426519978,1657.23801706889,427.234833122019,1476.87660963163,2598.80668924488,714.157036258588,1241.29688579711,1104.64463484098,1948.05361077402,828.880601383794,60.48,0.9,1.11297297297297,1.2,2022,3,"ug"
2022-03-16,"ug1",1025.52194525562,293.776715362467,1056.85621621622,297.498378378378,294.877901902845,940.77336340398,1561.52424684072,433.417264698371,1424.09151832333,2417.27552322687,700.257198514615,1166.90558990937,1061.95096384834,1808.5753031989,767.482038318328,56,0.9,1.17918918918919,1.2,2022,3,"ug"
2022-03-23,"ug1",945.454900177008,280.708777953263,962.291891891892,279.010810810811,307.137566543638,925.527300287982,1465.81047661256,439.599696274723,1371.30642701504,2235.74435720886,686.357360770642,1092.51429402163,1019.2572928557,1669.09699562378,706.083475252861,51.52,0.9,1.24540540540541,1.2,2022,3,"ug"
2022-03-30,"ug1",865.387855098393,267.640840544059,867.727567567568,260.523243243243,319.397231184431,910.281237171983,1370.09670638439,445.782127851075,1318.52133570674,2054.21319119085,672.45752302667,1018.1229981339,976.563621863063,1529.61868804866,644.684912187395,47.04,0.9,1.31162162162162,1.2,2022,3,"ug"
2022-04-06,"ug1",785.320810019779,254.572903134855,773.163243243243,242.035675675676,331.656895825224,895.035174055985,1274.38293615622,451.964559427427,1265.73624439845,1872.68202517283,658.557685282697,943.731702246159,933.869950870423,1390.14038047354,583.286349121929,42.56,0.9,1.37783783783784,1.2,2022,4,"ug"
2022-04-13,"ug1",705.253764941164,241.504965725651,678.598918918919,223.548108108108,343.916560466016,879.789110939986,1178.66916592805,458.146991003779,1212.95115309016,1691.15085915482,644.657847538725,869.340406358422,891.176279877784,1250.66207289842,521.887786056463,38.08,0.9,1.44405405405405,1.2,2022,4,"ug"
2022-04-20,"ug1",625.18671986255,228.437028316447,584.034594594595,205.060540540541,356.176225106809,864.543047823988,1082.95539569988,464.329422580131,1160.16606178186,1509.61969313681,630.758009794752,794.949110470685,848.482608885144,1111.1837653233,460.489222990997,33.6,0.9,1.51027027027027,1.2,2022,4,"ug"
2022-04-27,"ug1",545.119674783936,215.369090907243,489.47027027027,186.572972972973,368.435889747602,849.29698470799,987.24162547171,470.511854156483,1107.38097047357,1328.0885271188,616.85817205078,720.557814582947,805.788937892504,971.705457748184,399.09065992553,29.12,0.9,1.57648648648649,1.2,2022,4,"ug"
2022-05-04,"ug1",465.052629705322,202.301153498039,394.905945945946,168.085405405405,380.695554388395,834.050921591991,891.527855243541,476.694285732835,1054.59587916527,1146.55736110078,602.958334306807,646.16651869521,763.095266899865,832.227150173065,337.692096860064,24.64,0.9,1.6427027027027,1.2,2022,5,"ug"
2022-05-11,"ug1",436.218849441579,226.506874295896,330.444242424242,161.967878787879,391.02036092053,814.789622280866,815.155283009131,481.585164543038,1005.10028250619,1005.50069054743,586.986314399938,587.249299532982,724.090640703927,724.378616288553,314.219107246562,22.9272727272727,0.9,1.69840909090909,1.2,2022,5,"ug"
2022-05-18,"ug1",535.468231215018,343.896740611404,341.239090909091,186.775454545455,396.508022181018,785.490232481922,787.135705759116,483.247161437869,963.828422470144,965.630258655716,565.833839085828,567.017272184525,694.308626499745,695.604516630561,385.56005126297,28.1327272727273,0.9,1.72784090909091,1.2,2022,5,"ug"
2022-05-25,"ug1",634.717612988456,461.286606926911,352.033939393939,211.58303030303,401.995683441507,756.190842682979,759.116128509101,484.9091583327,922.556562434096,925.759826764003,544.681363771718,546.785244836068,664.526612295563,666.830416972568,456.900995279378,33.3381818181818,0.9,1.75727272727273,1.2,2022,5,"ug"
2022-06-01,"ug1",733.966994761894,578.676473242419,362.828787878788,236.390606060606,407.483344701996,726.891452884036,731.096551259086,486.571155227531,881.284702398049,885.88939487229,523.528888457609,526.553217487612,634.74459809138,638.056317314576,528.241939295786,38.5436363636364,0.9,1.78670454545455,1.2,2022,6,"ug"
2022-06-08,"ug1",833.216376535332,696.066339557927,373.623636363636,261.198181818182,412.971005962485,697.592063085093,703.076974009072,488.233152122362,840.012842362002,846.018962980576,502.376413143499,506.321190139155,604.962583887198,609.282217656583,599.582883312194,43.7490909090909,0.9,1.81613636363636,1.2,2022,6,"ug"
2022-06-15,"ug1",932.46575830877,813.456205873435,384.418484848485,286.005757575758,418.458667222974,668.29267328615,675.057396759057,489.895149017193,798.740982325955,806.148531088863,481.223937829389,486.089162790698,575.180569683016,580.508117998591,670.923827328602,48.9545454545455,0.9,1.84556818181818,1.2,2022,6,"ug"
2022-06-22,"ug1",1031.71514008221,930.846072188942,395.213333333333,310.813333333334,423.946328483463,638.993283487207,647.037819509042,491.557145912024,757.469122289908,766.27809919715,460.071462515279,465.857135442241,545.398555478833,551.734018340598,742.264771345011,54.16,0.9,1.875,1.2,2022,6,"ug"
2022-06-29,"ug1",1130.96452185565,1048.23593850445,406.008181818182,335.620909090909,429.433989743952,609.693893688264,619.018242259027,493.219142806855,716.19726225386,726.407667305437,438.91898720117,445.625108093785,515.616541274651,522.959918682606,813.605715361419,59.3654545454546,0.9,1.90443181818182,1.2,2022,6,"ug"
2022-07-06,"ug1",1230.21390362908,1165.62580481996,416.803030303031,360.428484848485,434.921651004441,580.394503889321,590.998665009012,494.881139701686,674.925402217813,686.537235413724,417.76651188706,425.393080745328,485.834527070469,494.185819024614,884.946659377827,64.5709090909091,0.9,1.93386363636364,1.2,2022,7,"ug"
2022-07-13,"ug1",1329.46328540252,1283.01567113547,427.597878787879,385.236060606061,440.40931226493,551.095114090378,562.979087758998,496.543136596517,633.653542181766,646.66680352201,396.61403657295,405.161053396871,456.052512866287,465.411719366621,956.287603394235,69.7763636363636,0.9,1.96329545454545,1.2,2022,7,"ug"
2022-07-20,"ug1",1428.71266717596,1400.40553745097,438.392727272728,410.043636363637,445.896973525419,521.795724291435,534.959510508983,498.205133491348,592.381682145719,606.796371630297,375.46156125884,384.929026048415,426.270498662104,436.637619708629,1027.62854741064,74.9818181818182,0.9,1.99272727272727,1.2,2022,7,"ug"
2022-07-27,"ug1",1527.9620489494,1517.79540376648,449.187575757576,434.851212121212,451.384634785908,492.496334492492,506.939933258968,499.867130386179,551.109822109671,566.925939738584,354.309085944731,364.696998699958,396.488484457922,407.863520050636,1098.96949142705,80.1872727272727,0.9,2.02215909090909,1.2,2022,7,"ug"
2022-08-03,"ug1",1627.21143072284,1635.18527008199,459.982424242425,459.658787878788,456.872296046396,463.196944693548,478.920356008953,501.52912728101,509.837962073624,527.055507846871,333.156610630621,344.464971351501,366.70647025374,379.089420392644,1170.31043544346,85.3927272727273,0.9,2.05159090909091,1.2,2022,8,"ug"
2022-08-10,"ug1",1736.01234092807,1623.39081935012,490.207640449439,455.361797752809,452.45698402265,500.110244679997,515.295436271775,497.378255422893,554.534220282422,571.1624014107,358.794414862419,369.715685106572,397.765631787218,409.724707750999,1246.37604726835,90.9429213483146,0.90561797752809,2.02011235955056,1.21685393258427,2022,8,"ug"
2022-08-17,"ug1",1848.63386250602,1559.9226417993,528.205003745319,439.422981273409,444.080482685209,563.508620580601,577.428379539731,490.902236063596,633.617725789159,648.860225156747,403.14833091258,413.159495303054,453.161263615759,464.123749915892,1324.33152621664,96.631011235955,0.913483146067416,1.96426966292135,1.24044943820225,2022,8,"ug"
2022-08-24,"ug1",1961.25538408396,1496.45446424848,566.202367041199,423.484164794008,435.703981347768,626.906996481205,639.561322807687,484.4262167043,712.701231295895,726.558048902794,447.502246962741,456.603305499536,508.556895444301,518.522792080786,1402.28700516493,102.319101123596,0.921348314606742,1.90842696629213,1.26404494382022,2022,8,"ug"
2022-08-31,"ug1",2073.87690566191,1432.98628669766,604.199730337079,407.545348314607,427.327480010327,690.30537238181,701.694266075644,477.950197345003,791.784736802632,804.25587264884,491.856163012902,500.047115696017,563.952527272843,572.921834245679,1480.24248411322,108.007191011236,0.929213483146067,1.85258426966292,1.2876404494382,2022,8,"ug"
2022-09-07,"ug1",2186.49842723986,1369.51810914684,642.197093632959,391.606531835206,418.950978672886,753.703748282414,763.8272093436,471.474177985707,870.868242309368,881.953696394887,536.210079063064,543.490925892499,619.348159101385,627.320876410573,1558.19796306151,113.695280898876,0.937078651685393,1.79674157303371,1.31123595505618,2022,9,"ug"
2022-09-14,"ug1",2299.11994881781,1306.04993159603,680.194456928839,375.667715355805,410.574477335445,817.102124183019,825.960152611556,464.99815862641,949.951747816105,959.651520140934,580.563995113225,586.934736088981,674.743790929927,681.719918575466,1636.1534420098,119.383370786517,0.944943820224719,1.74089887640449,1.33483146067416,2022,9,"ug"
2022-09-21,"ug1",2411.74147039575,1242.58175404521,718.191820224719,359.728898876405,402.197975998004,880.500500083623,888.093095879512,458.522139267114,1029.03525332284,1037.34934388698,624.917911163386,630.378546285463,730.139422758469,736.118960740359,1714.10892095809,125.071460674157,0.952808988764045,1.68505617977528,1.35842696629213,2022,9,"ug"
