Data set title: null. 2023. Spartina alterniflora marsh vegetation data along the Georgia coast used in the Belowground Ecosystem Resiliency Model version 2.0. Georgia Coastal Ecosystems LTER Data Catalog (data set PLT-GCET-2308; /data/PLT-GCET-2308),,,,,,
,,,,,,
Date,Site,Plot,Species,Vegplot_area,LAI,SPAD_chlorophyll_reading
2020-03-02,fluxa,s3,spal,625,,
2020-03-02,fluxa,s4,spal,625,,
2020-03-02,fluxa,s5,spal,625,,
2020-03-02,fluxa,s6,spal,625,,
2020-03-02,fluxa,t1,spal,3025,,
2020-03-02,fluxa,t2,spal,3025,,
2020-03-02,fluxa,t3,spal,3025,,
2020-03-02,fluxa,t4,spal,3025,,
2020-03-02,fluxa,t5,spal,3025,,
2020-03-02,fluxa,t6,spal,3025,,
2020-03-02,fluxa,t7,spal,3025,,
2020-03-02,fluxa,t8,spal,3025,,
2020-03-30,fluxa,m1,spal,625,,
2020-03-30,fluxa,m2,spal,625,,
2020-03-30,fluxa,m3,spal,625,,
2020-03-30,fluxa,m4,spal,625,,
2020-03-30,fluxa,m5,spal,625,,
2020-03-30,fluxa,m6,spal,625,,
2020-03-30,fluxa,s1,spal,625,,
2020-03-30,fluxa,s2,spal,625,,
2020-03-30,fluxa,s3,spal,625,,
2020-03-30,fluxa,s4,spal,625,,
2020-03-30,fluxa,s5,spal,625,,
2020-03-30,fluxa,s6,spal,625,,
2020-03-30,fluxa,t1,spal,3025,,
2020-03-30,fluxa,t2,spal,3025,,
2020-03-30,fluxa,t3,spal,3025,,
2020-03-30,fluxa,t4,spal,3025,,
2020-03-30,fluxa,t5,spal,3025,,
2020-03-30,fluxa,t6,spal,3025,,
2020-03-30,fluxa,t7,spal,3025,,
2020-03-30,fluxa,t8,spal,3025,,
2020-04-03,fluxa,m1,spal,625,,
2020-04-03,fluxa,m2,spal,625,,
2020-04-03,fluxa,m3,spal,625,,
2020-04-03,fluxa,m4,spal,625,,
2020-04-03,fluxa,m5,spal,625,,
2020-04-03,fluxa,m6,spal,625,,
2020-04-30,fluxa,s1,spal,625,,
2020-04-30,fluxa,s2,spal,625,,
2020-04-30,fluxa,s3,spal,625,,
2020-04-30,fluxa,s4,spal,625,,
2020-04-30,fluxa,s5,spal,625,,
2020-04-30,fluxa,s6,spal,625,,
2020-04-30,fluxa,t1,spal,3025,,
2020-04-30,fluxa,t2,spal,3025,,
2020-04-30,fluxa,t3,spal,3025,,
2020-04-30,fluxa,t4,spal,3025,,
2020-04-30,fluxa,t5,spal,3025,,
2020-04-30,fluxa,t6,spal,3025,,
2020-04-30,fluxa,t7,spal,3025,,
2020-04-30,fluxa,t8,spal,3025,,
2020-05-14,fluxa,m1,spal,625,,
2020-05-14,fluxa,m2,spal,625,,
2020-05-14,fluxa,m3,spal,625,,
2020-05-14,fluxa,m4,spal,625,,
2020-05-14,fluxa,m5,spal,625,,
2020-05-14,fluxa,m6,spal,625,,
2020-05-14,fluxa,s1,spal,625,,
2020-05-14,fluxa,s2,spal,625,,
2020-05-14,fluxa,s3,spal,625,,
2020-05-14,fluxa,s4,spal,625,,
2020-05-14,fluxa,s5,spal,625,,
2020-05-14,fluxa,s6,spal,625,,
2020-05-14,fluxa,t1,spal,3025,,
2020-05-14,fluxa,t2,spal,3025,,
2020-05-14,fluxa,t3,spal,3025,,
2020-05-14,fluxa,t4,spal,3025,,
2020-05-14,fluxa,t5,spal,3025,,
2020-05-14,fluxa,t6,spal,3025,,
2020-05-14,fluxa,t7,spal,3025,,
2020-05-14,fluxa,t8,spal,3025,,
2020-06-25,fluxa,m1,spal,625,,
2020-06-25,fluxa,m2,spal,625,,
2020-06-25,fluxa,m3,spal,625,,
2020-06-25,fluxa,m4,spal,625,,
2020-06-25,fluxa,m5,spal,625,,
2020-06-25,fluxa,m6,spal,625,,
2020-06-25,fluxa,s1,spal,625,,
2020-06-25,fluxa,s2,spal,625,,
2020-06-25,fluxa,s3,spal,625,,
2020-06-25,fluxa,s4,spal,625,,
2020-06-25,fluxa,s5,spal,625,,
2020-06-25,fluxa,s6,spal,625,,
2020-06-25,fluxa,t1,spal,3025,,
2020-06-25,fluxa,t2,spal,3025,,
2020-06-25,fluxa,t3,spal,3025,,
2020-06-25,fluxa,t4,spal,3025,,
2020-06-25,fluxa,t5,spal,3025,,
2020-06-25,fluxa,t6,spal,3025,,
2020-06-25,fluxa,t7,spal,3025,,
2020-06-25,fluxa,t8,spal,3025,,
2020-07-24,fluxa,m1,spal,625,,
2020-07-24,fluxa,m2,spal,625,,
2020-07-24,fluxa,m3,spal,625,,
2020-07-24,fluxa,m4,spal,625,,
2020-07-24,fluxa,m5,spal,625,,
2020-07-24,fluxa,m6,spal,625,,
2020-07-24,fluxa,s1,spal,625,,
2020-07-24,fluxa,s2,spal,625,,
2020-07-24,fluxa,s3,spal,625,,
2020-07-24,fluxa,s4,spal,625,,
2020-07-24,fluxa,s5,spal,625,,
2020-07-24,fluxa,s6,spal,625,,
2020-07-24,fluxa,t1,spal,3025,,
2020-07-24,fluxa,t2,spal,3025,,
2020-07-24,fluxa,t3,spal,3025,,
2020-07-24,fluxa,t4,spal,3025,,
2020-07-24,fluxa,t5,spal,3025,,
2020-07-24,fluxa,t6,spal,3025,,
2020-07-24,fluxa,t7,spal,3025,,
2020-07-24,fluxa,t8,spal,3025,,
2020-08-27,fluxa,m1,spal,625,,
2020-08-27,fluxa,m2,spal,625,,
2020-08-27,fluxa,m3,spal,625,,
2020-08-27,fluxa,m4,spal,625,,
2020-08-27,fluxa,m5,spal,625,,
2020-08-27,fluxa,m6,spal,625,,
2020-08-27,fluxa,s1,spal,625,,
2020-08-27,fluxa,s2,spal,625,,
2020-08-27,fluxa,s3,spal,625,,
2020-08-27,fluxa,s4,spal,625,,
2020-08-27,fluxa,s5,spal,625,,
2020-08-27,fluxa,s6,spal,625,,
2020-08-27,fluxa,t1,spal,3025,,
2020-08-27,fluxa,t2,spal,3025,,
2020-08-27,fluxa,t3,spal,3025,,
2020-08-27,fluxa,t4,spal,3025,,
2020-08-27,fluxa,t5,spal,3025,,
2020-08-27,fluxa,t6,spal,3025,,
2020-08-27,fluxa,t7,spal,3025,,
2020-08-27,fluxa,t8,spal,3025,,
2020-09-30,fluxa,m1,spal,625,1.2,
2020-09-30,fluxa,m1,spal,,1.2,
2020-09-30,fluxa,m2,spal,625,0.94,
2020-09-30,fluxa,m2,spal,,0.94,
2020-09-30,fluxa,m3,spal,625,0.86,
2020-09-30,fluxa,m3,spal,,0.86,
2020-09-30,fluxa,m4,spal,625,0.7,
2020-09-30,fluxa,m4,spal,,0.7,
2020-09-30,fluxa,m5,spal,625,0.54,
2020-09-30,fluxa,m5,spal,,0.54,
2020-09-30,fluxa,m6,spal,625,0.91,
2020-09-30,fluxa,m6,spal,,0.91,
2020-09-30,fluxa,s1,spal,625,1.74,
2020-09-30,fluxa,s1,spal,,1.74,
2020-09-30,fluxa,s2,spal,625,1.33,
2020-09-30,fluxa,s2,spal,,1.33,
2020-09-30,fluxa,s3,spal,625,1,
2020-09-30,fluxa,s3,spal,,1,
2020-09-30,fluxa,s4,spal,625,1.12,
2020-09-30,fluxa,s4,spal,,1.12,
2020-09-30,fluxa,s5,spal,625,1.24,
2020-09-30,fluxa,s5,spal,,1.24,
2020-09-30,fluxa,s6,spal,625,1.36,
2020-09-30,fluxa,s6,spal,,1.36,
2020-09-30,fluxa,t1,spal,3025,2.84,
2020-09-30,fluxa,t1,spal,,2.84,
2020-09-30,fluxa,t2,spal,3025,1.96,
2020-09-30,fluxa,t2,spal,,1.96,
2020-09-30,fluxa,t3,spal,3025,3,
2020-09-30,fluxa,t3,spal,,3,
2020-09-30,fluxa,t4,spal,3025,2.81,
2020-09-30,fluxa,t4,spal,,2.81,
2020-09-30,fluxa,t5,spal,3025,2.41,
2020-09-30,fluxa,t5,spal,,2.41,
2020-09-30,fluxa,t6,spal,3025,2.95,
2020-09-30,fluxa,t6,spal,,2.95,
2020-09-30,fluxa,t7,spal,3025,6.68,
2020-09-30,fluxa,t7,spal,,6.68,
2020-09-30,fluxa,t8,spal,3025,4.14,
2020-09-30,fluxa,t8,spal,,4.14,
2020-10-28,fluxa,m1,spal,625,,
2020-10-28,fluxa,m2,spal,625,,
2020-10-28,fluxa,m3,spal,625,,
2020-10-28,fluxa,m4,spal,625,,
2020-10-28,fluxa,m5,spal,625,,
2020-10-28,fluxa,m6,spal,625,,
2020-10-28,fluxa,s1,spal,625,,
2020-10-28,fluxa,s2,spal,625,,
2020-10-28,fluxa,s3,spal,625,,
2020-10-28,fluxa,s4,spal,625,,
2020-10-28,fluxa,s5,spal,625,,
2020-10-28,fluxa,s6,spal,625,,
2020-10-28,fluxa,t1,spal,3025,,
2020-10-28,fluxa,t2,spal,3025,,
2020-10-28,fluxa,t3,spal,3025,,
2020-10-28,fluxa,t4,spal,3025,,
2020-10-28,fluxa,t5,spal,3025,,
2020-10-28,fluxa,t6,spal,3025,,
2020-10-28,fluxa,t7,spal,3025,,
2020-10-28,fluxa,t8,spal,3025,,
2020-11-30,fluxa,m1,spal,625,,
2020-11-30,fluxa,m2,spal,625,,
2020-11-30,fluxa,m3,spal,625,,
2020-11-30,fluxa,m4,spal,625,,
2020-11-30,fluxa,m5,spal,625,,
2020-11-30,fluxa,m6,spal,625,,
2020-11-30,fluxa,s1,spal,625,,
2020-11-30,fluxa,s2,spal,625,,
2020-11-30,fluxa,s3,spal,625,,
2020-11-30,fluxa,s4,spal,625,,
2020-11-30,fluxa,s5,spal,625,,
2020-11-30,fluxa,s6,spal,625,,
2020-11-30,fluxa,t1,spal,3025,,
2020-11-30,fluxa,t2,spal,3025,,
2020-11-30,fluxa,t3,spal,3025,,
2020-11-30,fluxa,t4,spal,3025,,
2020-11-30,fluxa,t5,spal,3025,,
2020-11-30,fluxa,t6,spal,3025,,
2020-11-30,fluxa,t7,spal,3025,,
2020-11-30,fluxa,t8,spal,3025,,
2020-12-17,fluxa,m1,spal,625,,
2020-12-17,fluxa,m2,spal,625,,
2020-12-17,fluxa,m3,spal,625,,
2020-12-17,fluxa,m4,spal,625,,
2020-12-17,fluxa,m5,spal,625,,
2020-12-17,fluxa,m6,spal,625,,
2020-12-17,fluxa,s1,spal,625,,
2020-12-17,fluxa,s2,spal,625,,
2020-12-17,fluxa,s3,spal,625,,
2020-12-17,fluxa,s4,spal,625,,
2020-12-17,fluxa,s5,spal,625,,
2020-12-17,fluxa,s6,spal,625,,
2020-12-17,fluxa,t1,spal,3025,,
2020-12-17,fluxa,t2,spal,3025,,
2020-12-17,fluxa,t3,spal,3025,,
2020-12-17,fluxa,t4,spal,3025,,
2020-12-17,fluxa,t5,spal,3025,,
2020-12-17,fluxa,t6,spal,3025,,
2020-12-17,fluxa,t7,spal,3025,,
2020-12-17,fluxa,t8,spal,3025,,
2021-01-26,fluxa,m1,spal,625,,
2021-01-26,fluxa,m2,spal,625,,
2021-01-26,fluxa,m3,spal,625,,
2021-01-26,fluxa,m4,spal,625,,
2021-01-26,fluxa,m5,spal,625,,
2021-01-26,fluxa,m6,spal,625,,
2021-01-26,fluxa,s1,spal,625,,
2021-01-26,fluxa,s2,spal,625,,
2021-01-26,fluxa,s3,spal,625,,
2021-01-26,fluxa,s4,spal,625,,
2021-01-26,fluxa,s5,spal,625,,
2021-01-26,fluxa,s6,spal,625,,
2021-01-26,fluxa,t1,spal,3025,,
2021-01-26,fluxa,t2,spal,3025,,
2021-01-26,fluxa,t3,spal,3025,,
2021-01-26,fluxa,t4,spal,3025,,
2021-01-26,fluxa,t5,spal,3025,,
2021-01-26,fluxa,t6,spal,3025,,
2021-01-26,fluxa,t7,spal,3025,,
2021-01-26,fluxa,t8,spal,3025,,
2021-02-24,fluxa,m1,spal,625,,
2021-02-24,fluxa,m2,spal,625,,
2021-02-24,fluxa,m3,spal,625,,
2021-02-24,fluxa,m4,spal,625,,
2021-02-24,fluxa,m5,spal,625,,
2021-02-24,fluxa,m6,spal,625,,
2021-02-24,fluxa,s1,spal,625,,
2021-02-24,fluxa,s2,spal,625,,
2021-02-24,fluxa,s3,spal,625,,
2021-02-24,fluxa,s4,spal,625,,
2021-02-24,fluxa,s5,spal,625,,
2021-02-24,fluxa,s6,spal,625,,
2021-02-24,fluxa,t1,spal,3025,,
2021-02-24,fluxa,t2,spal,3025,,
2021-02-24,fluxa,t3,spal,3025,,
2021-02-24,fluxa,t4,spal,3025,,
2021-02-24,fluxa,t5,spal,3025,,
2021-02-24,fluxa,t6,spal,3025,,
2021-02-24,fluxa,t7,spal,3025,,
2021-02-24,fluxa,t8,spal,3025,,
2021-03-23,fluxa,m1,spal,625,,
2021-03-23,fluxa,m2,spal,625,,
2021-03-23,fluxa,m3,spal,625,,
2021-03-23,fluxa,m4,spal,625,,
2021-03-23,fluxa,m5,spal,625,,
2021-03-23,fluxa,m6,spal,625,,
2021-03-23,fluxa,s1,spal,625,,
2021-03-23,fluxa,s2,spal,625,,
2021-03-23,fluxa,s3,spal,625,,
2021-03-23,fluxa,s4,spal,625,,
2021-03-23,fluxa,s5,spal,625,,
2021-03-23,fluxa,s6,spal,625,,
2021-03-23,fluxa,t1,spal,3025,,
2021-03-23,fluxa,t2,spal,3025,,
2021-03-23,fluxa,t3,spal,3025,,
2021-03-23,fluxa,t4,spal,3025,,
2021-03-23,fluxa,t5,spal,3025,,
2021-03-23,fluxa,t6,spal,3025,,
2021-03-23,fluxa,t7,spal,3025,,
2021-03-23,fluxa,t8,spal,3025,,
2021-04-23,fluxa,m1,spal,625,,
2021-04-23,fluxa,m2,spal,625,,
2021-04-23,fluxa,m3,spal,625,,
2021-04-23,fluxa,m4,spal,625,,
2021-04-23,fluxa,m5,spal,625,,
2021-04-23,fluxa,m6,spal,625,,
2021-04-23,fluxa,s1,spal,625,,
2021-04-23,fluxa,s2,spal,625,,
2021-04-23,fluxa,s3,spal,625,,
2021-04-23,fluxa,s4,spal,625,,
2021-04-23,fluxa,s5,spal,625,,
2021-04-23,fluxa,s6,spal,625,,
2021-04-23,fluxa,t1,spal,3025,,
2021-04-23,fluxa,t2,spal,3025,,
2021-04-23,fluxa,t3,spal,3025,,
2021-04-23,fluxa,t4,spal,3025,,
2021-04-23,fluxa,t5,spal,3025,,
2021-04-23,fluxa,t6,spal,3025,,
2021-04-23,fluxa,t7,spal,3025,,
2021-04-23,fluxa,t8,spal,3025,,
2021-05-26,fluxa,m1,spal,625,,
2021-05-26,fluxa,m2,spal,625,,
2021-05-26,fluxa,m3,spal,625,,
2021-05-26,fluxa,m4,spal,625,,
2021-05-26,fluxa,m5,spal,625,,
2021-05-26,fluxa,m6,spal,625,,
2021-05-26,fluxa,s1,spal,625,,
2021-05-26,fluxa,s2,spal,625,,
2021-05-26,fluxa,s3,spal,625,,
2021-05-26,fluxa,s4,spal,625,,
2021-05-26,fluxa,s5,spal,625,,
2021-05-26,fluxa,s6,spal,625,,
2021-05-26,fluxa,t1,spal,3025,,
2021-05-26,fluxa,t2,spal,3025,,
2021-05-26,fluxa,t3,spal,3025,,
2021-05-26,fluxa,t4,spal,3025,,
2021-05-26,fluxa,t5,spal,3025,,
2021-05-26,fluxa,t6,spal,3025,,
2021-05-26,fluxa,t7,spal,3025,,
2021-05-26,fluxa,t8,spal,3025,,
2021-06-17,deans,dc1,spal,625,3.42,1
2021-06-17,deans,dc2,spal,625,1.34,1
2021-06-17,deans,dc3,spal,625,2.43,0.9
2021-06-17,deans,dc4,spal,625,2.24,0.8
2021-06-17,deans,dc5,spal,625,3.2,0.9
2021-06-17,deans,dc6,spal,625,2.5,1.1
2021-06-17,deans,dc7,spal,625,3.32,1
2021-06-17,deans,dc8,spal,625,2.99,1
2021-06-17,deans,dc9,spal,625,3.42,1
2021-06-18,dupli,du1,spal,625,1.78,1.1
2021-06-18,dupli,du2,spal,625,2.37,1
2021-06-18,dupli,du3,spal,625,1.99,1.1
2021-06-18,dupli,du4,spal,625,1.33,1
2021-06-18,dupli,du5,spal,625,1.18,0.9
2021-06-18,dupli,du6,spal,625,1.19,1.1
2021-06-18,dupli,du7,spal,625,0.21,1.1
2021-06-18,dupli,du8,spal,625,1.47,0.9
2021-06-18,dupli,du9,spal,625,1.39,1.1
2021-06-18,folly,fr1,spal,625,1.65,0.9
2021-06-18,folly,fr2,spal,625,1.16,0.9
2021-06-18,folly,fr3,spal,625,1.56,0.9
2021-06-18,folly,fr4,spal,625,1.52,0.8
2021-06-18,folly,fr5,spal,625,1.82,1
2021-06-18,folly,fr6,spal,625,2.04,1
2021-06-18,folly,fr7,spal,625,0.73,1.1
2021-06-18,folly,fr8,spal,625,0.41,1
2021-06-18,folly,fr9,spal,625,0.54,1
2021-06-19,huntc,hc1,spal,625,0.74,0.9
2021-06-19,huntc,hc2,spal,625,0.26,1
2021-06-19,huntc,hc3,spal,625,0.56,1.2
2021-06-19,huntc,hc4,spal,625,0.73,1.2
2021-06-19,huntc,hc5,spal,625,0.3,1.3
2021-06-19,huntc,hc6,spal,625,1.22,1.2
2021-06-19,huntc,hc7,spal,625,1.38,1.1
2021-06-19,huntc,hc8,spal,625,1.17,1
2021-06-19,huntc,hc9,spal,625,1.21,1
2021-06-19,north,ns1,spal,625,0.7,1.2
2021-06-19,north,ns2,spal,625,0.33,0.8
2021-06-19,north,ns3,spal,625,0.6,1
2021-06-19,north,ns4,spal,625,0.42,0.9
2021-06-19,north,ns5,spal,625,0.32,1.2
2021-06-19,north,ns6,spal,625,0.32,1
2021-06-19,north,ns7,spal,625,0.41,1.2
2021-06-19,north,ns8,spal,625,0.08,1.5
2021-06-19,north,ns9,spal,625,0.09,1.2
2021-06-20,skida,sk1,spal,625,0.97,1
2021-06-20,skida,sk2,spal,625,0.8,0.7
2021-06-20,skida,sk3,spal,625,0.35,0.9
2021-06-20,skida,sk4,spal,625,0.62,1.1
2021-06-20,skida,sk5,spal,625,1.63,1.1
2021-06-20,skida,sk6,spal,625,1.52,1
2021-06-20,skida,sk7,spal,625,1.21,1.2
2021-06-20,skida,sk8,spal,625,0.21,1.4
2021-06-20,skida,sk9,spal,625,1.73,1.2
2021-06-21,fluxb,fb1,spal,625,1.04,1.1
2021-06-21,fluxb,fb2,spal,625,0.54,1.3
2021-06-21,fluxb,fb3,spal,625,0.27,1.1
2021-06-21,fluxb,fb4,spal,625,0.1,1.1
2021-06-21,fluxb,fb5,spal,625,0.42,1
2021-06-21,fluxb,fb6,spal,625,0.1,1
2021-06-21,fluxb,fb7,spal,625,2.46,1
2021-06-21,fluxb,fb8,spal,625,0.39,1
2021-06-21,fluxb,fb9,spal,625,0.31,0.9
2021-06-21,ugami,ug1,spal,625,3.19,1
2021-06-21,ugami,ug2,spal,625,3.63,1
2021-06-21,ugami,ug3,spal,625,3.15,1.2
2021-06-21,ugami,ug4,spal,625,2.57,1.1
2021-06-21,ugami,ug5,spal,625,3.1,1
2021-06-21,ugami,ug6,spal,625,2.47,1.2
2021-06-21,ugami,ug7,spal,625,3.2,0.9
2021-06-21,ugami,ug8,spal,625,2.86,0.8
2021-06-21,ugami,ug9,spal,625,2.32,1.2
2021-06-23,fluxa,m1,spal,625,1.19,
2021-06-23,fluxa,m1,spal,,1.19,
2021-06-23,fluxa,m2,spal,625,0.38,
2021-06-23,fluxa,m2,spal,,0.38,
2021-06-23,fluxa,m3,spal,625,1.15,
2021-06-23,fluxa,m3,spal,,1.15,
2021-06-23,fluxa,m4,spal,625,0.23,
2021-06-23,fluxa,m4,spal,,0.23,
2021-06-23,fluxa,m5,spal,625,0.78,
2021-06-23,fluxa,m5,spal,,0.78,
2021-06-23,fluxa,m6,spal,625,0.78,
2021-06-23,fluxa,m6,spal,,0.78,
2021-06-23,fluxa,s1,spal,625,1.37,
2021-06-23,fluxa,s1,spal,,1.37,
2021-06-23,fluxa,s2,spal,625,1.29,
2021-06-23,fluxa,s2,spal,,1.29,
2021-06-23,fluxa,s3,spal,625,0.98,
2021-06-23,fluxa,s3,spal,,0.98,
2021-06-23,fluxa,s4,spal,625,0.99,
2021-06-23,fluxa,s4,spal,,0.99,
2021-06-23,fluxa,s5,spal,625,0.95,
2021-06-23,fluxa,s5,spal,,0.95,
2021-06-23,fluxa,s6,spal,625,0.82,
2021-06-23,fluxa,s6,spal,,0.82,
2021-06-23,fluxa,t1,spal,3025,4.69,
2021-06-23,fluxa,t1,spal,,4.69,
2021-06-23,fluxa,t2,spal,3025,3.43,
2021-06-23,fluxa,t2,spal,,3.43,
2021-06-23,fluxa,t3,spal,3025,4.2,
2021-06-23,fluxa,t3,spal,,4.2,
2021-06-23,fluxa,t4,spal,3025,3.21,
2021-06-23,fluxa,t4,spal,,3.21,
2021-06-23,fluxa,t6,spal,3025,2.04,
2021-06-23,fluxa,t6,spal,,2.04,
2021-06-23,fluxa,t7,spal,3025,5.81,
2021-06-23,fluxa,t7,spal,,5.81,
2021-06-30,fluxa,t5,spal,3025,,
2021-06-30,fluxa,t8,spal,3025,,
2021-07-20,fluxa,m1,spal,625,1.28,
2021-07-20,fluxa,m1,spal,,1.28,
2021-07-20,fluxa,m2,spal,625,0.93,
2021-07-20,fluxa,m2,spal,,0.93,
2021-07-20,fluxa,m3,spal,625,0.85,
2021-07-20,fluxa,m3,spal,,0.85,
2021-07-20,fluxa,m4,spal,625,0.96,
2021-07-20,fluxa,m4,spal,,0.96,
2021-07-20,fluxa,m5,spal,625,0.94,
2021-07-20,fluxa,m5,spal,,0.94,
2021-07-20,fluxa,m6,spal,625,1.17,
2021-07-20,fluxa,m6,spal,,1.17,
2021-07-20,fluxa,s1,spal,625,1.44,
2021-07-20,fluxa,s1,spal,,1.44,
2021-07-20,fluxa,s2,spal,625,1.96,
2021-07-20,fluxa,s2,spal,,1.96,
2021-07-20,fluxa,s3,spal,625,1.33,
2021-07-20,fluxa,s3,spal,,1.33,
2021-07-20,fluxa,s4,spal,625,1.43,
2021-07-20,fluxa,s4,spal,,1.43,
2021-07-20,fluxa,s5,spal,625,0.78,
2021-07-20,fluxa,s5,spal,,0.78,
2021-07-20,fluxa,s6,spal,625,1.25,
2021-07-20,fluxa,s6,spal,,1.25,
2021-07-20,fluxa,t1,spal,3025,4.8,
2021-07-20,fluxa,t1,spal,,4.8,
2021-07-20,fluxa,t2,spal,3025,3.04,
2021-07-20,fluxa,t2,spal,,3.04,
2021-07-20,fluxa,t3,spal,3025,3.06,
2021-07-20,fluxa,t3,spal,,3.06,
2021-07-20,fluxa,t4,spal,3025,3.49,
2021-07-20,fluxa,t4,spal,,3.49,
2021-07-20,fluxa,t6,spal,3025,1.62,
2021-07-20,fluxa,t6,spal,,1.62,
2021-07-20,fluxa,t7,spal,3025,3.49,
2021-07-20,fluxa,t7,spal,,3.49,
2021-07-27,fluxa,t5,spal,3025,,
2021-07-27,fluxa,t8,spal,3025,,
2021-08-11,dupli,du1,spal,625,2.79,1.1
2021-08-11,dupli,du2,spal,625,2.53,1.1
2021-08-11,dupli,du3,spal,625,1.95,1.2
2021-08-11,dupli,du4,spal,625,1.72,0.9
2021-08-11,dupli,du5,spal,625,2.26,1
2021-08-11,dupli,du6,spal,625,2.21,0.9
2021-08-11,dupli,du7,spal,625,1.73,1.1
2021-08-11,dupli,du8,spal,625,2.18,0.9
2021-08-11,dupli,du9,spal,625,1.85,0.8
2021-08-11,folly,fr1,spal,625,0.21,0.8
2021-08-11,folly,fr2,spal,625,0.13,1
2021-08-11,folly,fr3,spal,625,0.26,0.9
2021-08-11,folly,fr4,spal,625,0.4,1
2021-08-11,folly,fr5,spal,625,0.88,1
2021-08-11,folly,fr6,spal,625,0.49,0.9
2021-08-11,folly,fr7,spal,625,0.89,1
2021-08-11,folly,fr8,spal,625,0.67,1.1
2021-08-11,folly,fr9,spal,625,0.27,1.2
2021-08-12,deans,dc1,spal,625,1.37,1.3
2021-08-12,deans,dc2,spal,625,1.35,1.2
2021-08-12,deans,dc3,spal,625,1.65,1.1
2021-08-12,deans,dc4,spal,625,1.21,1.2
2021-08-12,deans,dc5,spal,625,1.79,1.1
2021-08-12,deans,dc6,spal,625,2.64,0.9
2021-08-12,deans,dc7,spal,625,2.66,1.1
2021-08-12,deans,dc8,spal,625,2.99,0.9
2021-08-12,deans,dc9,spal,625,1.51,0.9
2021-08-12,ugami,ug1,spal,625,1.11,0.8
2021-08-12,ugami,ug2,spal,625,1.13,1.2
2021-08-12,ugami,ug3,spal,625,0.97,1.4
2021-08-12,ugami,ug4,spal,625,0.66,1.1
2021-08-12,ugami,ug5,spal,625,0.77,1.2
2021-08-12,ugami,ug6,spal,625,0.69,0.9
2021-08-12,ugami,ug7,spal,625,0.76,0.9
2021-08-12,ugami,ug8,spal,625,0.72,0.8
2021-08-12,ugami,ug9,spal,625,0.63,1
2021-08-13,fluxb,fb1,spal,625,0.38,0.7
2021-08-13,fluxb,fb2,spal,625,0.63,0.9
2021-08-13,fluxb,fb3,spal,625,0.21,1
2021-08-13,fluxb,fb4,spal,625,0.22,1.1
2021-08-13,fluxb,fb5,spal,625,0.22,0.8
2021-08-13,fluxb,fb6,spal,625,0.16,1
2021-08-13,fluxb,fb7,spal,625,0.46,0.7
2021-08-13,fluxb,fb8,spal,625,0.29,0.8
2021-08-13,fluxb,fb9,spal,625,0.26,0.8
2021-08-13,north,ns1,spal,625,0.58,1
2021-08-13,north,ns2,spal,625,0.37,1.1
2021-08-13,north,ns3,spal,625,0.31,1
2021-08-13,north,ns4,spal,625,0.24,0.9
2021-08-13,north,ns5,spal,625,0.19,1
2021-08-13,north,ns6,spal,625,0.4,1
2021-08-13,north,ns7,spal,625,0.31,0.9
2021-08-13,north,ns8,spal,625,0.14,1
2021-08-13,north,ns9,spal,625,0.15,1
2021-08-14,huntc,hc1,spal,625,0.34,0.6
2021-08-14,huntc,hc2,spal,625,0.41,0.7
2021-08-14,huntc,hc3,spal,625,0.26,0.8
2021-08-14,huntc,hc4,spal,625,0.29,0.7
2021-08-14,huntc,hc5,spal,625,0.68,1.1
2021-08-14,huntc,hc6,spal,625,0.42,1.1
2021-08-14,huntc,hc7,spal,625,0.4,0.8
2021-08-14,huntc,hc8,spal,625,0.56,1
2021-08-14,huntc,hc9,spal,625,0.46,0.8
2021-08-14,skida,sk1,spal,625,0.38,0.6
2021-08-14,skida,sk2,spal,625,0.65,0.8
2021-08-14,skida,sk3,spal,625,0.46,0.9
2021-08-14,skida,sk4,spal,625,0.67,0.9
2021-08-14,skida,sk5,spal,625,0.61,0.8
2021-08-14,skida,sk6,spal,625,0.92,0.9
2021-08-14,skida,sk7,spal,625,0.65,1.3
2021-08-14,skida,sk8,spal,625,0.58,1.4
2021-08-14,skida,sk9,spal,625,0.75,1.4
2021-08-31,fluxa,m1,spal,625,,
2021-08-31,fluxa,m2,spal,625,,
2021-08-31,fluxa,m3,spal,625,,
2021-08-31,fluxa,m4,spal,625,,
2021-08-31,fluxa,m5,spal,625,,
2021-08-31,fluxa,m6,spal,625,,
2021-08-31,fluxa,s1,spal,625,,
2021-08-31,fluxa,s2,spal,625,,
2021-08-31,fluxa,s3,spal,625,,
2021-08-31,fluxa,s4,spal,625,,
2021-08-31,fluxa,s5,spal,625,,
2021-08-31,fluxa,s6,spal,625,,
2021-08-31,fluxa,t1,spal,3025,,
2021-08-31,fluxa,t2,spal,3025,,
2021-08-31,fluxa,t3,spal,3025,,
2021-08-31,fluxa,t4,spal,3025,,
2021-08-31,fluxa,t5,spal,3025,,
2021-08-31,fluxa,t6,spal,3025,,
2021-08-31,fluxa,t7,spal,3025,,
2021-08-31,fluxa,t8,spal,3025,,
2021-09-30,fluxa,m1,spal,625,,
2021-09-30,fluxa,m2,spal,625,,
2021-09-30,fluxa,m3,spal,625,,
2021-09-30,fluxa,m4,spal,625,,
2021-09-30,fluxa,m5,spal,625,,
2021-09-30,fluxa,m6,spal,625,,
