Data set title: null. 2023. Spartina alterniflora marsh vegetation data along the Georgia coast used in the Belowground Ecosystem Resiliency Model version 2.0. Georgia Coastal Ecosystems LTER Data Catalog (data set PLT-GCET-2308; /data/PLT-GCET-2308),,,,,,,,,
,,,,,,,,,
Date,Site,Plot,Plant_species,Zone,Plot_type,Quadrat_area,Plant_height,Allometric_1,Allometric_2
2022-08-06,huntc,hc4,spal,S,quadrat,625,31,0.616169348,0.977552197
2022-08-06,huntc,hc4,spal,S,quadrat,625,8,0.041707671,0.180275076
2022-08-06,huntc,hc4,spal,S,core,,86,4.684421482,3.493056811
2022-08-06,huntc,hc4,spal,S,quadrat,625,32,0.656313292,1.017064979
2022-08-06,huntc,hc4,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,huntc,hc4,spal,S,quadrat,625,30,0.577284766,0.938354393
2022-08-06,huntc,hc4,spal,S,quadrat,625,31,0.616169348,0.977552197
2022-08-06,huntc,hc4,spal,S,quadrat,625,21,0.28408284,0.601226898
2022-08-06,huntc,hc4,spal,S,quadrat,625,10,0.064993967,0.238169512
2022-08-06,huntc,hc4,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,huntc,hc4,spal,S,quadrat,625,6,0.023541695,0.125893526
2022-08-06,huntc,hc4,spal,S,quadrat,625,9,0.052711716,0.208822656
2022-08-06,huntc,hc4,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,huntc,hc5,spal,S,quadrat,625,39,0.972544499,1.301895636
2022-08-06,huntc,hc5,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,huntc,hc5,spal,S,quadrat,625,16,0.16544878,0.428195594
2022-08-06,huntc,hc5,spal,S,quadrat,625,21,0.28408284,0.601226898
2022-08-06,huntc,hc5,spal,S,quadrat,625,9,0.052711716,0.208822656
2022-08-06,huntc,hc5,spal,S,quadrat,625,27,0.468192234,0.822731907
2022-08-06,huntc,hc5,spal,S,quadrat,625,35,0.784296569,1.137420814
2022-08-06,huntc,hc5,spal,S,quadrat,625,6,0.023541695,0.125893526
2022-08-06,huntc,hc5,spal,S,core,,44,1.236109555,1.51342237
2022-08-06,huntc,hc5,spal,S,quadrat,625,28,0.503295687,0.860935649
2022-08-06,huntc,hc5,spal,S,quadrat,625,49,1.531027001,1.731008453
2022-08-06,huntc,hc5,spal,S,quadrat,625,13,0.109494531,0.330442156
2022-08-06,huntc,hc5,spal,S,quadrat,625,6,0.023541695,0.125893526
2022-08-06,huntc,hc5,spal,S,quadrat,625,43,1.180886975,1.470615511
2022-08-06,huntc,hc5,spal,S,quadrat,625,11,0.078552806,0.268254574
2022-08-06,huntc,hc5,spal,S,quadrat,625,13,0.109494531,0.330442156
2022-08-06,huntc,hc5,spal,S,quadrat,625,19,0.232827997,0.530628013
2022-08-06,huntc,hc5,spal,S,quadrat,625,10,0.064993967,0.238169512
2022-08-06,huntc,hc5,spal,S,quadrat,625,79,3.956905699,3.141865655
2022-08-06,huntc,hc5,spal,S,quadrat,625,57,2.068008197,2.090599769
2022-08-06,huntc,hc6,spal,M,quadrat,625,54,1.857256288,1.954181272
2022-08-06,huntc,hc6,spal,M,quadrat,625,74,3.474607091,2.895664218
2022-08-06,huntc,hc6,spal,M,quadrat,625,37,0.875907148,1.219106629
2022-08-06,huntc,hc6,spal,M,quadrat,625,79,3.956905699,3.141865655
2022-08-06,huntc,hc6,spal,M,quadrat,625,12,0.093386771,0.299026656
2022-08-06,huntc,hc6,spal,M,quadrat,625,16,0.16544878,0.428195594
2022-08-06,huntc,hc6,spal,M,quadrat,625,14,0.12687486,0.362463421
2022-08-06,huntc,hc6,spal,M,quadrat,625,21,0.28408284,0.601226898
2022-08-06,huntc,hc6,spal,M,quadrat,625,15,0.145526628,0.395057567
2022-08-06,huntc,hc6,spal,M,quadrat,625,15,0.145526628,0.395057567
2022-08-06,huntc,hc6,spal,M,quadrat,625,85,4.576757134,3.442437354
2022-08-06,huntc,hc6,spal,M,core,,10,0.064993967,0.238169512
2022-08-06,huntc,hc6,spal,M,quadrat,625,25,0.401770254,0.747382894
2022-08-06,huntc,hc6,spal,M,quadrat,625,13,0.109494531,0.330442156
2022-08-06,huntc,hc6,spal,M,quadrat,625,98,6.073380368,4.11155113
2022-08-06,huntc,hc6,spal,M,core,,9,0.052711716,0.208822656
2022-08-06,huntc,hc6,spal,M,core,,57,2.068008197,2.090599769
2022-08-06,huntc,hc7,spal,S,quadrat,625,20,0.257822416,0.56570846
2022-08-06,huntc,hc7,spal,S,quadrat,625,15,0.145526628,0.395057567
2022-08-06,huntc,hc7,spal,S,quadrat,625,13,0.109494531,0.330442156
2022-08-06,huntc,hc7,spal,S,quadrat,625,45,1.292586216,1.556471271
2022-08-06,huntc,hc7,spal,S,quadrat,625,8,0.041707671,0.180275076
2022-08-06,huntc,hc7,spal,S,quadrat,625,121,9.235286206,5.349067819
2022-08-06,huntc,hc7,spal,S,quadrat,625,72,3.290410222,2.79831845
2022-08-06,huntc,hc7,spal,S,quadrat,625,112,7.919877639,4.857174481
2022-08-06,huntc,hc7,spal,S,quadrat,625,24,0.370452894,0.710258454
2022-08-06,huntc,hc7,spal,S,quadrat,625,8,0.041707671,0.180275076
2022-08-06,huntc,hc7,spal,S,quadrat,625,81,4.158543611,3.241448042
2022-08-06,huntc,hc7,spal,S,quadrat,625,23,0.340398769,0.673515861
2022-08-06,huntc,hc7,spal,S,quadrat,625,10,0.064993967,0.238169512
2022-08-06,huntc,hc7,spal,S,quadrat,625,22,0.311608526,0.637167539
2022-08-06,huntc,hc7,spal,S,quadrat,625,9,0.052711716,0.208822656
2022-08-06,huntc,hc7,spal,S,quadrat,625,72,3.290410222,2.79831845
2022-08-06,huntc,hc7,spal,S,quadrat,625,11,0.078552806,0.268254574
2022-08-06,huntc,hc7,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,huntc,hc7,spal,S,quadrat,625,11,0.078552806,0.268254574
2022-08-06,huntc,hc7,spal,S,core,,21,0.28408284,0.601226898
2022-08-06,huntc,hc7,spal,S,core,,52,1.723009571,1.864268494
2022-08-06,huntc,hc7,spal,S,quadrat,625,34,0.74037736,1.097006142
2022-08-06,huntc,hc7,spal,S,quadrat,625,21,0.28408284,0.601226898
2022-08-06,huntc,hc7,spal,S,quadrat,625,49,1.531027001,1.731008453
2022-08-06,huntc,hc7,spal,S,quadrat,625,16,0.16544878,0.428195594
2022-08-06,huntc,hc7,spal,S,quadrat,625,35,0.784296569,1.137420814
2022-08-06,huntc,hc7,spal,S,quadrat,625,55,1.926256288,1.999450371
2022-08-06,huntc,hc7,spal,S,quadrat,625,56,1.996507015,2.044924122
2022-08-06,huntc,hc7,spal,S,quadrat,625,34,0.74037736,1.097006142
2022-08-06,huntc,hc7,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,huntc,hc7,spal,S,quadrat,625,12,0.093386771,0.299026656
2022-08-06,huntc,hc8,spal,S,quadrat,625,39,0.972544499,1.301895636
2022-08-06,huntc,hc8,spal,S,core,,88,4.903482109,3.594733142
2022-08-06,huntc,hc8,spal,S,quadrat,625,58,2.140759569,2.136474644
2022-08-06,huntc,hc8,spal,S,core,,10,0.064993967,0.238169512
2022-08-06,huntc,hc8,spal,S,quadrat,625,25,0.401770254,0.747382894
2022-08-06,huntc,hc8,spal,S,quadrat,625,9,0.052711716,0.208822656
2022-08-06,huntc,hc8,spal,S,quadrat,625,16,0.16544878,0.428195594
2022-08-06,huntc,hc8,spal,S,quadrat,625,28,0.503295687,0.860935649
2022-08-06,huntc,hc8,spal,S,core,,9,0.052711716,0.208822656
2022-08-06,huntc,hc8,spal,S,quadrat,625,18,0.209100361,0.496002794
2022-08-06,huntc,hc8,spal,S,quadrat,625,11,0.078552806,0.268254574
2022-08-06,huntc,hc8,spal,S,core,,5,0.016384206,0.100271996
2022-08-06,huntc,hc8,spal,S,quadrat,625,29,0.539660042,0.899479431
2022-08-06,huntc,hc8,spal,S,quadrat,625,31,0.616169348,0.977552197
2022-08-06,huntc,hc8,spal,S,quadrat,625,17,0.186640332,0.461851706
2022-08-06,huntc,hc8,spal,S,quadrat,625,19,0.232827997,0.530628013
2022-08-06,huntc,hc8,spal,S,quadrat,625,38,0.923597679,1.260366004
2022-08-06,huntc,hc8,spal,S,core,,6,0.023541695,0.125893526
2022-08-06,huntc,hc8,spal,S,core,,6,0.023541695,0.125893526
2022-08-06,huntc,hc8,spal,S,quadrat,625,53,1.789507289,1.909119667
2022-08-06,huntc,hc8,spal,S,quadrat,625,43,1.180886975,1.470615511
2022-08-06,huntc,hc8,spal,S,quadrat,625,33,0.697716117,1.056885306
2022-08-06,huntc,hc8,spal,S,quadrat,625,6,0.023541695,0.125893526
2022-08-06,huntc,hc8,spal,S,quadrat,625,17,0.186640332,0.461851706
2022-08-06,huntc,hc8,spal,S,quadrat,625,20,0.257822416,0.56570846
2022-08-06,huntc,hc8,spal,S,quadrat,625,27,0.468192234,0.822731907
2022-08-06,huntc,hc8,spal,S,quadrat,625,26,0.434350233,0.784877634
2022-08-06,huntc,hc8,spal,S,quadrat,625,23,0.340398769,0.673515861
2022-08-06,huntc,hc8,spal,S,quadrat,625,31,0.616169348,0.977552197
2022-08-06,huntc,hc9,spal,S,core,,9,0.052711716,0.208822656
2022-08-06,huntc,hc9,spal,S,quadrat,625,98,6.073380368,4.11155113
2022-08-06,huntc,hc9,spal,S,core,,73,3.381885415,2.846908631
2022-08-06,huntc,hc9,spal,S,quadrat,625,12,0.093386771,0.299026656
2022-08-06,huntc,hc9,spal,S,quadrat,625,104,6.834949676,4.428074987
2022-08-06,huntc,hc9,spal,S,quadrat,625,6,0.023541695,0.125893526
2022-08-06,huntc,hc9,spal,S,quadrat,625,9,0.052711716,0.208822656
2022-08-06,huntc,hc9,spal,S,quadrat,625,29,0.539660042,0.899479431
2022-08-06,huntc,hc9,spal,S,quadrat,625,62,2.444261806,2.321915779
2022-08-06,huntc,hc9,spal,S,core,,17,0.186640332,0.461851706
2022-08-06,huntc,hc9,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,huntc,hc9,spal,S,quadrat,625,10,0.064993967,0.238169512
2022-08-06,huntc,hc9,spal,S,quadrat,625,8,0.041707671,0.180275076
2022-08-06,huntc,hc9,spal,S,quadrat,625,12,0.093386771,0.299026656
2022-08-06,huntc,hc9,spal,S,quadrat,625,33,0.697716117,1.056885306
2022-08-06,huntc,hc9,spal,S,quadrat,625,10,0.064993967,0.238169512
2022-08-06,huntc,hc9,spal,S,quadrat,625,16,0.16544878,0.428195594
2022-08-06,huntc,hc9,spal,S,quadrat,625,73,3.381885415,2.846908631
2022-08-06,huntc,hc9,spal,S,quadrat,625,72,3.290410222,2.79831845
2022-08-06,huntc,hc9,spal,S,quadrat,625,13,0.109494531,0.330442156
2022-08-06,huntc,hc9,spal,S,quadrat,625,32,0.656313292,1.017064979
2022-08-06,huntc,hc9,spal,S,quadrat,625,119,8.934297341,5.238947703
2022-08-06,huntc,hc9,spal,S,quadrat,625,44,1.236109555,1.51342237
2022-08-06,huntc,hc9,spal,S,quadrat,625,18,0.209100361,0.496002794
2022-08-06,huntc,hc9,spal,S,quadrat,625,32,0.656313292,1.017064979
2022-08-06,huntc,hc9,spal,S,quadrat,625,8,0.041707671,0.180275076
2022-08-06,huntc,hc9,spal,S,quadrat,625,31,0.616169348,0.977552197
2022-08-06,huntc,hc9,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,huntc,hc9,spal,S,quadrat,625,19,0.232827997,0.530628013
2022-08-06,huntc,hc9,spal,S,quadrat,625,37,0.875907148,1.219106629
2022-08-06,huntc,hc9,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,huntc,hc9,spal,S,quadrat,625,10,0.064993967,0.238169512
2022-08-06,north,ns1,spal,S,quadrat,625,8,0.041707671,0.180275076
2022-08-06,north,ns1,spal,S,quadrat,625,9,0.052711716,0.208822656
2022-08-06,north,ns1,spal,S,core,,9,0.052711716,0.208822656
2022-08-06,north,ns1,spal,S,core,,5,0.016384206,0.100271996
2022-08-06,north,ns1,spal,S,quadrat,625,8,0.041707671,0.180275076
2022-08-06,north,ns1,spal,S,quadrat,625,12,0.093386771,0.299026656
2022-08-06,north,ns1,spal,S,quadrat,625,10,0.064993967,0.238169512
2022-08-06,north,ns1,spal,S,core,,4,0.010514008,0.075897799
2022-08-06,north,ns1,spal,S,quadrat,625,4,0.010514008,0.075897799
2022-08-06,north,ns1,spal,S,quadrat,625,14,0.12687486,0.362463421
2022-08-06,north,ns1,spal,S,quadrat,625,23,0.340398769,0.673515861
2022-08-06,north,ns1,spal,S,quadrat,625,15,0.145526628,0.395057567
2022-08-06,north,ns1,spal,S,quadrat,625,41,1.074205446,1.385744984
2022-08-06,north,ns1,spal,S,quadrat,625,21,0.28408284,0.601226898
2022-08-06,north,ns1,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,north,ns1,spal,S,quadrat,625,18,0.209100361,0.496002794
2022-08-06,north,ns1,spal,S,quadrat,625,41,1.074205446,1.385744984
2022-08-06,north,ns1,spal,S,quadrat,625,31,0.616169348,0.977552197
2022-08-06,north,ns1,spal,S,quadrat,625,13,0.109494531,0.330442156
2022-08-06,north,ns1,spal,S,quadrat,625,18,0.209100361,0.496002794
2022-08-06,north,ns1,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,north,ns1,spal,S,quadrat,625,9,0.052711716,0.208822656
2022-08-06,north,ns1,spal,S,quadrat,625,17,0.186640332,0.461851706
2022-08-06,north,ns1,spal,S,quadrat,625,11,0.078552806,0.268254574
2022-08-06,north,ns1,spal,S,quadrat,625,36,0.829473306,1.178122985
2022-08-06,north,ns1,spal,S,quadrat,625,4,0.010514008,0.075897799
2022-08-06,north,ns1,spal,S,core,,38,0.923597679,1.260366004
2022-08-06,north,ns1,spal,S,quadrat,625,12,0.093386771,0.299026656
2022-08-06,north,ns1,spal,S,quadrat,625,22,0.311608526,0.637167539
2022-08-06,north,ns1,spal,S,quadrat,625,24,0.370452894,0.710258454
2022-08-06,north,ns1,spal,S,quadrat,625,11,0.078552806,0.268254574
2022-08-06,north,ns1,spal,S,quadrat,625,31,0.616169348,0.977552197
2022-08-06,north,ns1,spal,S,quadrat,625,12,0.093386771,0.299026656
2022-08-06,north,ns1,spal,S,quadrat,625,21,0.28408284,0.601226898
2022-08-06,north,ns1,spal,S,quadrat,625,6,0.023541695,0.125893526
2022-08-06,north,ns1,spal,S,quadrat,625,12,0.093386771,0.299026656
2022-08-06,north,ns1,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,north,ns1,spal,S,quadrat,625,3,0.005934581,0.053002566
2022-08-06,north,ns1,spal,S,core,,18,0.209100361,0.496002794
2022-08-06,north,ns2,spal,S,quadrat,625,37,0.875907148,1.219106629
2022-08-06,north,ns2,spal,S,quadrat,625,26,0.434350233,0.784877634
2022-08-06,north,ns2,spal,S,quadrat,625,43,1.180886975,1.470615511
2022-08-06,north,ns2,spal,S,quadrat,625,6,0.023541695,0.125893526
2022-08-06,north,ns2,spal,S,quadrat,625,12,0.093386771,0.299026656
2022-08-06,north,ns2,spal,S,quadrat,625,45,1.292586216,1.556471271
2022-08-06,north,ns2,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,north,ns2,spal,S,quadrat,625,23,0.340398769,0.673515861
2022-08-06,north,ns2,spal,S,quadrat,625,19,0.232827997,0.530628013
2022-08-06,north,ns2,spal,S,quadrat,625,3,0.005934581,0.053002566
2022-08-06,north,ns2,spal,S,quadrat,625,27,0.468192234,0.822731907
2022-08-06,north,ns2,spal,S,quadrat,625,17,0.186640332,0.461851706
2022-08-06,north,ns2,spal,S,quadrat,625,23,0.340398769,0.673515861
2022-08-06,north,ns2,spal,S,quadrat,625,11,0.078552806,0.268254574
2022-08-06,north,ns2,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,north,ns2,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,north,ns2,spal,S,quadrat,625,17,0.186640332,0.461851706
2022-08-06,north,ns2,spal,S,quadrat,625,20,0.257822416,0.56570846
2022-08-06,north,ns2,spal,S,quadrat,625,9,0.052711716,0.208822656
2022-08-06,north,ns2,spal,S,quadrat,625,10,0.064993967,0.238169512
2022-08-06,north,ns2,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,north,ns2,spal,S,quadrat,625,41,1.074205446,1.385744984
2022-08-06,north,ns2,spal,S,quadrat,625,24,0.370452894,0.710258454
2022-08-06,north,ns2,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,north,ns2,spal,S,core,,17,0.186640332,0.461851706
2022-08-06,north,ns2,spal,S,core,,41,1.074205446,1.385744984
2022-08-06,north,ns2,spal,S,quadrat,625,6,0.023541695,0.125893526
2022-08-06,north,ns2,spal,S,quadrat,625,8,0.041707671,0.180275076
2022-08-06,north,ns2,spal,S,quadrat,625,19,0.232827997,0.530628013
2022-08-06,north,ns2,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,north,ns2,spal,S,core,,7,0.031983644,0.152601105
2022-08-06,north,ns2,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,north,ns2,spal,S,quadrat,625,29,0.539660042,0.899479431
2022-08-06,north,ns2,spal,S,quadrat,625,31,0.616169348,0.977552197
2022-08-06,north,ns2,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,north,ns2,spal,S,quadrat,625,13,0.109494531,0.330442156
2022-08-06,north,ns2,spal,S,quadrat,625,39,0.972544499,1.301895636
2022-08-06,north,ns2,spal,S,quadrat,625,25,0.401770254,0.747382894
2022-08-06,north,ns2,spal,S,quadrat,625,14,0.12687486,0.362463421
2022-08-06,north,ns2,spal,S,quadrat,625,8,0.041707671,0.180275076
2022-08-06,north,ns3,spal,S,core,,24,0.370452894,0.710258454
2022-08-06,north,ns3,spal,S,core,,7,0.031983644,0.152601105
2022-08-06,north,ns3,spal,S,core,,24,0.370452894,0.710258454
2022-08-06,north,ns3,spal,S,core,,18,0.209100361,0.496002794
2022-08-06,north,ns3,spal,S,core,,5,0.016384206,0.100271996
2022-08-06,north,ns3,spal,S,quadrat,625,8,0.041707671,0.180275076
2022-08-06,north,ns3,spal,S,quadrat,625,31,0.616169348,0.977552197
2022-08-06,north,ns3,spal,S,quadrat,625,40,1.022747215,1.343690295
2022-08-06,north,ns3,spal,S,quadrat,625,34,0.74037736,1.097006142
2022-08-06,north,ns3,spal,S,quadrat,625,21,0.28408284,0.601226898
2022-08-06,north,ns3,spal,S,quadrat,625,35,0.784296569,1.137420814
2022-08-06,north,ns3,spal,S,quadrat,625,3,0.005934581,0.053002566
2022-08-06,north,ns3,spal,S,quadrat,625,8,0.041707671,0.180275076
2022-08-06,north,ns3,spal,S,quadrat,625,25,0.401770254,0.747382894
2022-08-06,north,ns3,spal,S,quadrat,625,46,1.350316617,1.59975816
2022-08-06,north,ns3,spal,S,quadrat,625,21,0.28408284,0.601226898
2022-08-06,north,ns3,spal,S,quadrat,625,34,0.74037736,1.097006142
2022-08-06,north,ns3,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,north,ns3,spal,S,quadrat,625,22,0.311608526,0.637167539
2022-08-06,north,ns3,spal,S,quadrat,625,15,0.145526628,0.395057567
2022-08-06,north,ns3,spal,S,quadrat,625,6,0.023541695,0.125893526
2022-08-06,north,ns3,spal,S,quadrat,625,12,0.093386771,0.299026656
2022-08-06,north,ns3,spal,S,quadrat,625,22,0.311608526,0.637167539
2022-08-06,north,ns3,spal,S,quadrat,625,39,0.972544499,1.301895636
2022-08-06,north,ns3,spal,S,quadrat,625,4,0.010514008,0.075897799
2022-08-06,north,ns3,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,north,ns3,spal,S,quadrat,625,33,0.697716117,1.056885306
2022-08-06,north,ns3,spal,S,quadrat,625,26,0.434350233,0.784877634
2022-08-06,north,ns3,spal,S,quadrat,625,29,0.539660042,0.899479431
2022-08-06,north,ns3,spal,S,quadrat,625,8,0.041707671,0.180275076
2022-08-06,north,ns3,spal,S,quadrat,625,11,0.078552806,0.268254574
2022-08-06,north,ns3,spal,S,quadrat,625,6,0.023541695,0.125893526
2022-08-06,north,ns3,spal,S,quadrat,625,55,1.926256288,1.999450371
2022-08-06,north,ns3,spal,S,quadrat,625,26,0.434350233,0.784877634
2022-08-06,north,ns3,spal,S,quadrat,625,9,0.052711716,0.208822656
2022-08-06,north,ns3,spal,S,quadrat,625,4,0.010514008,0.075897799
2022-08-06,north,ns3,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,north,ns4,spal,S,quadrat,625,31,0.616169348,0.977552197
2022-08-06,north,ns4,spal,S,core,,5,0.016384206,0.100271996
2022-08-06,north,ns4,spal,S,quadrat,625,33,0.697716117,1.056885306
2022-08-06,north,ns4,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,north,ns4,spal,S,quadrat,625,30,0.577284766,0.938354393
2022-08-06,north,ns4,spal,S,quadrat,625,3,0.005934581,0.053002566
2022-08-06,north,ns4,spal,S,quadrat,625,21,0.28408284,0.601226898
2022-08-06,north,ns4,spal,S,core,,31,0.616169348,0.977552197
2022-08-06,north,ns4,spal,S,quadrat,625,9,0.052711716,0.208822656
2022-08-06,north,ns4,spal,S,quadrat,625,23,0.340398769,0.673515861
2022-08-06,north,ns4,spal,S,quadrat,625,32,0.656313292,1.017064979
2022-08-06,north,ns4,spal,S,quadrat,625,4,0.010514008,0.075897799
2022-08-06,north,ns4,spal,S,quadrat,625,14,0.12687486,0.362463421
2022-08-06,north,ns4,spal,S,quadrat,625,21,0.28408284,0.601226898
2022-08-06,north,ns4,spal,S,quadrat,625,25,0.401770254,0.747382894
2022-08-06,north,ns4,spal,S,quadrat,625,24,0.370452894,0.710258454
2022-08-06,north,ns4,spal,S,quadrat,625,32,0.656313292,1.017064979
2022-08-06,north,ns4,spal,S,quadrat,625,34,0.74037736,1.097006142
2022-08-06,north,ns4,spal,S,quadrat,625,31,0.616169348,0.977552197
2022-08-06,north,ns4,spal,S,quadrat,625,20,0.257822416,0.56570846
2022-08-06,north,ns4,spal,S,quadrat,625,27,0.468192234,0.822731907
2022-08-06,north,ns4,spal,S,quadrat,625,21,0.28408284,0.601226898
2022-08-06,north,ns4,spal,S,quadrat,625,29,0.539660042,0.899479431
2022-08-06,north,ns4,spal,S,quadrat,625,25,0.401770254,0.747382894
2022-08-06,north,ns4,spal,S,quadrat,625,15,0.145526628,0.395057567
2022-08-06,north,ns4,spal,S,quadrat,625,19,0.232827997,0.530628013
2022-08-06,north,ns4,spal,S,quadrat,625,29,0.539660042,0.899479431
2022-08-06,north,ns4,spal,S,quadrat,625,31,0.616169348,0.977552197
2022-08-06,north,ns4,spal,S,quadrat,625,14,0.12687486,0.362463421
2022-08-06,north,ns4,spal,S,quadrat,625,23,0.340398769,0.673515861
2022-08-06,north,ns4,spal,S,quadrat,625,15,0.145526628,0.395057567
2022-08-06,north,ns4,spal,S,quadrat,625,19,0.232827997,0.530628013
2022-08-06,north,ns4,spal,S,quadrat,625,6,0.023541695,0.125893526
2022-08-06,north,ns5,spal,S,quadrat,625,24,0.370452894,0.710258454
2022-08-06,north,ns5,spal,S,quadrat,625,24,0.370452894,0.710258454
2022-08-06,north,ns5,spal,S,quadrat,625,4,0.010514008,0.075897799
2022-08-06,north,ns5,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,north,ns5,spal,S,quadrat,625,6,0.023541695,0.125893526
2022-08-06,north,ns5,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,north,ns5,spal,S,core,,26,0.434350233,0.784877634
2022-08-06,north,ns5,spal,S,quadrat,625,28,0.503295687,0.860935649
2022-08-06,north,ns5,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,north,ns5,spal,S,quadrat,625,8,0.041707671,0.180275076
2022-08-06,north,ns5,spal,S,quadrat,625,23,0.340398769,0.673515861
2022-08-06,north,ns5,spal,S,quadrat,625,16,0.16544878,0.428195594
2022-08-06,north,ns5,spal,S,quadrat,625,18,0.209100361,0.496002794
2022-08-06,north,ns5,spal,S,quadrat,625,22,0.311608526,0.637167539
2022-08-06,north,ns5,spal,S,quadrat,625,20,0.257822416,0.56570846
2022-08-06,north,ns5,spal,S,quadrat,625,22,0.311608526,0.637167539
2022-08-06,north,ns5,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,north,ns5,spal,S,quadrat,625,33,0.697716117,1.056885306
2022-08-06,north,ns5,spal,S,quadrat,625,27,0.468192234,0.822731907
2022-08-06,north,ns5,spal,S,quadrat,625,27,0.468192234,0.822731907
2022-08-06,north,ns5,spal,S,quadrat,625,23,0.340398769,0.673515861
2022-08-06,north,ns5,spal,S,quadrat,625,8,0.041707671,0.180275076
2022-08-06,north,ns5,spal,S,quadrat,625,6,0.023541695,0.125893526
2022-08-06,north,ns5,spal,S,quadrat,625,24,0.370452894,0.710258454
2022-08-06,north,ns5,spal,S,quadrat,625,23,0.340398769,0.673515861
2022-08-06,north,ns5,spal,S,quadrat,625,22,0.311608526,0.637167539
2022-08-06,north,ns5,spal,S,quadrat,625,16,0.16544878,0.428195594
2022-08-06,north,ns5,spal,S,quadrat,625,25,0.401770254,0.747382894
2022-08-06,north,ns5,spal,S,quadrat,625,17,0.186640332,0.461851706
2022-08-06,north,ns5,spal,S,quadrat,625,25,0.401770254,0.747382894
2022-08-06,north,ns5,spal,S,quadrat,625,34,0.74037736,1.097006142
2022-08-06,north,ns5,spal,S,quadrat,625,18,0.209100361,0.496002794
2022-08-06,north,ns5,spal,S,quadrat,625,19,0.232827997,0.530628013
2022-08-06,north,ns5,spal,S,quadrat,625,25,0.401770254,0.747382894
2022-08-06,north,ns5,spal,S,quadrat,625,23,0.340398769,0.673515861
2022-08-06,north,ns5,spal,S,quadrat,625,33,0.697716117,1.056885306
2022-08-06,north,ns6,spal,S,quadrat,625,3,0.005934581,0.053002566
2022-08-06,north,ns6,spal,S,quadrat,625,23,0.340398769,0.673515861
2022-08-06,north,ns6,spal,S,quadrat,625,28,0.503295687,0.860935649
2022-08-06,north,ns6,spal,S,quadrat,625,13,0.109494531,0.330442156
2022-08-06,north,ns6,spal,S,quadrat,625,9,0.052711716,0.208822656
2022-08-06,north,ns6,spal,S,core,,37,0.875907148,1.219106629
2022-08-06,north,ns6,spal,S,quadrat,625,11,0.078552806,0.268254574
2022-08-06,north,ns6,spal,S,core,,30,0.577284766,0.938354393
2022-08-06,north,ns6,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,north,ns6,spal,S,quadrat,625,16,0.16544878,0.428195594
2022-08-06,north,ns6,spal,S,quadrat,625,32,0.656313292,1.017064979
2022-08-06,north,ns6,spal,S,quadrat,625,26,0.434350233,0.784877634
2022-08-06,north,ns6,spal,S,quadrat,625,9,0.052711716,0.208822656
2022-08-06,north,ns6,spal,S,quadrat,625,21,0.28408284,0.601226898
2022-08-06,north,ns6,spal,S,quadrat,625,7,0.031983644,0.152601105
2022-08-06,north,ns6,spal,S,quadrat,625,18,0.209100361,0.496002794
2022-08-06,north,ns6,spal,S,quadrat,625,5,0.016384206,0.100271996
2022-08-06,north,ns6,spal,S,quadrat,625,4,0.010514008,0.075897799
2022-08-06,north,ns6,spal,S,quadrat,625,14,0.12687486,0.362463421
2022-08-06,north,ns6,spal,S,quadrat,625,17,0.186640332,0.461851706
2022-08-06,north,ns6,spal,S,quadrat,625,6,0.023541695,0.125893526
2022-08-06,north,ns6,spal,S,quadrat,625,30,0.577284766,0.938354393
2022-08-06,north,ns6,spal,S,quadrat,625,13,0.109494531,0.330442156
